Wilderness_Area,Id,Elevation,Horizontal_Distance_To_Roadways,Horizontal_Distance_To_Fire_Points,Hillshade_3pm,Cover_Type,Soil_Type,Hillshade_Noon,Vertical_Distance_To_Hydrology,Slope,Horizontal_Distance_To_Hydrology,Hillshade_9am,Aspect
1,445,3004,5222,4624,145,2,29,228,13,6,180,219,31
1,446,2919,3903,6349,136,2,20,234,0,6,150,231,117
1,447,2945,5535,5134,199,2,29,247,45,14,376,186,258
1,448,3054,5742,4830,161,2,12,239,63,1,390,215,270
1,449,2978,4847,4455,137,1,29,230,50,5,295,227,75
1,450,2915,4345,4260,128,2,23,226,0,8,0,231,81
1,451,2756,2571,1770,149,2,12,231,2,4,150,218,30
1,452,2717,2037,1230,150,2,20,240,0,4,0,224,155
1,453,2928,4194,4050,160,2,29,237,23,1,150,215,315
1,454,2770,2813,2011,147,2,12,235,7,3,258,224,95
1,455,2656,1320,518,66,2,30,190,-23,23,283,242,77
1,456,2750,2370,1565,140,2,12,236,9,5,150,229,124
1,457,2907,4041,3783,138,2,29,225,13,7,350,222,45
1,458,2781,3162,2465,112,2,20,214,6,13,42,232,65
1,459,2715,1920,1120,164,2,12,245,-1,5,124,217,203
1,460,2968,3426,6508,167,1,20,225,23,11,216,196,338
1,461,2739,2160,1366,133,2,12,236,26,8,134,234,130
1,462,2922,4283,4027,147,2,29,237,18,3,218,225,129
1,463,2792,3180,2442,135,2,12,232,29,6,108,230,101
1,464,3064,2822,6357,129,1,29,228,23,8,371,232,90
1,465,3041,5911,4636,195,2,29,250,50,14,513,192,243
1,466,2888,3700,3164,141,2,12,224,72,8,470,219,32
1,467,3080,2715,6347,157,1,29,239,39,1,247,219,180
1,468,2613,1260,558,73,2,30,215,55,27,170,251,132
1,469,2978,3247,6576,146,1,29,238,13,4,108,226,135
1,470,2952,4928,4105,157,1,20,219,0,12,0,200,353
1,471,2773,3019,2338,106,2,12,215,24,14,108,238,81
1,472,3057,2783,6452,129,1,29,228,16,8,390,232,90
1,473,3064,5623,4361,110,2,29,203,60,16,228,223,45
1,474,2742,2455,1725,152,2,12,245,23,9,268,226,174
1,475,2677,1680,953,140,2,12,244,9,16,85,231,167
1,476,2567,1110,492,110,2,30,232,9,18,60,244,140
1,477,2739,2465,1761,143,2,12,239,20,6,228,229,142
1,478,3001,5749,4570,201,2,29,245,101,14,641,182,267
1,479,3014,4950,3973,123,1,29,164,54,31,95,165,5
1,480,2584,812,480,165,2,29,219,39,13,150,192,343
1,481,2902,3643,3107,136,2,12,233,89,6,558,230,104
1,482,3047,2760,6661,142,1,29,241,85,9,424,231,155
1,483,2909,4092,3586,168,2,30,246,50,6,212,215,212
1,484,2910,4063,3556,161,2,30,244,51,5,234,218,198
1,485,3011,2912,6632,122,1,29,229,36,10,212,237,108
1,486,2998,2987,6557,130,1,29,225,23,8,124,228,68
1,487,3011,5753,4386,196,2,29,246,111,12,674,189,263
1,488,3008,5353,3950,135,1,20,214,36,12,309,213,24
1,489,3004,5232,3899,143,1,29,219,29,10,192,212,18
1,490,3031,5542,4002,136,1,29,230,27,6,513,228,81
1,491,2939,5448,4506,171,2,29,239,39,5,379,207,288
1,492,2949,5506,4471,195,2,29,242,49,12,437,186,277
1,493,3028,5079,3771,174,1,29,230,53,9,242,196,323
1,494,2900,5152,4667,159,2,16,237,0,1,90,216,315
1,495,2932,3861,5585,129,2,29,229,17,7,247,232,96
1,496,2909,4554,5006,138,2,19,230,5,5,324,226,72
1,497,2909,4582,4985,156,2,19,233,5,3,350,215,0
1,498,2900,4725,4880,156,2,8,241,-2,3,300,220,180
1,499,2867,3363,2963,129,2,12,237,114,12,437,237,143
1,500,3047,5664,3811,156,1,29,222,75,10,618,204,356
1,501,2617,1652,1383,139,2,29,211,0,14,30,207,15
1,502,2998,2978,6224,163,2,29,230,16,7,108,205,340
1,503,2962,3610,5658,179,2,20,242,47,7,497,201,276
1,504,2759,2782,2462,139,2,30,242,35,12,120,233,160
1,505,2646,1771,1518,112,2,29,156,9,33,60,165,9
1,506,3027,5844,4011,185,2,29,254,127,17,700,201,217
1,507,2963,4557,3360,116,2,29,229,0,13,175,241,121
1,508,2919,4375,3311,106,1,29,225,33,15,175,244,117
1,509,2690,1816,1645,165,2,29,195,34,24,120,163,343
1,510,2660,1307,1249,152,2,29,222,60,9,297,207,3
1,511,2955,5590,4074,205,2,29,253,55,21,451,180,235
1,512,2953,4518,3297,115,2,29,229,3,13,134,241,120
1,513,2887,4252,3273,102,1,29,226,13,17,95,246,124
1,514,3014,2888,6169,165,2,29,228,23,8,150,202,338
1,515,2995,3209,5849,118,1,29,216,17,11,484,230,62
1,516,2965,4778,3283,143,1,29,239,0,6,0,229,142
1,517,2982,3387,5641,131,2,20,220,-7,9,437,223,47
1,518,2739,1765,1742,180,2,29,233,80,10,270,193,311
1,519,2983,3406,5600,154,2,20,230,-6,5,400,213,5
1,520,2916,5442,4030,166,2,23,242,16,3,335,213,243
1,521,3047,5900,3591,149,1,29,238,141,3,932,224,135
1,522,2751,3068,2912,163,1,23,239,0,2,0,214,270
1,523,2690,967,1310,171,2,12,234,78,7,514,202,318
1,524,2599,558,1233,120,2,20,224,-1,10,30,235,89
1,525,2919,5490,3945,181,2,29,244,19,7,408,202,264
1,526,2975,5780,3739,193,2,29,248,59,12,616,193,253
1,527,2617,573,1290,122,2,12,224,16,9,127,233,83
1,528,2574,408,1318,129,2,20,229,0,7,0,232,92
1,529,2939,3980,5016,141,2,20,217,7,11,60,212,19
1,530,2915,4397,3018,129,1,29,218,0,10,60,223,45
1,531,2765,3263,3107,144,1,23,229,0,5,0,221,41
1,532,2784,2758,2687,161,2,29,217,37,13,170,194,348
1,533,2850,3976,2971,76,1,30,210,14,22,42,251,108
1,534,2919,5470,3853,176,2,23,246,16,7,350,208,236
1,535,2995,5932,3487,191,2,29,252,89,14,638,196,233
1,536,2817,2561,2613,124,2,29,207,74,15,390,216,32
1,537,2932,4326,4597,154,2,23,234,13,2,485,217,18
1,538,2826,2648,2704,150,2,29,225,73,7,366,213,11
1,539,2795,2260,2389,129,2,29,219,95,10,451,224,47
1,540,2760,1842,2079,142,2,12,230,66,5,547,224,62
1,541,2700,1124,1691,126,2,12,224,-15,9,433,231,76
1,542,3001,5966,3379,181,2,29,248,92,9,592,204,238
1,543,2699,908,1670,154,2,12,240,2,3,390,222,165
1,544,2730,1353,1883,135,2,12,229,14,6,270,228,79
1,545,2655,607,1634,126,2,12,225,104,8,384,232,82
1,546,2644,518,1624,116,2,12,209,93,14,319,224,46
1,547,2998,5940,3271,193,2,29,248,89,12,553,193,252
1,548,2854,2791,2912,141,2,12,223,99,8,446,217,28
1,549,2809,2251,2486,128,2,12,223,36,8,458,228,63
1,550,2633,454,1651,84,2,12,208,82,19,258,246,94
1,551,2588,277,1654,138,2,30,240,47,10,182,233,152
1,552,2811,2250,2506,121,2,12,224,38,10,433,234,84
1,553,2926,5633,3446,176,2,23,253,20,15,300,208,208
1,554,2839,2370,2616,107,2,12,213,66,14,488,235,71
1,555,2689,932,1851,153,2,30,247,2,11,210,225,179
1,556,3015,3777,4847,88,2,29,199,22,19,335,235,66
1,557,2995,3836,4795,109,2,29,211,5,14,362,231,62
1,558,2938,4891,2656,146,2,30,242,22,7,285,228,159
1,559,2929,4651,2590,135,2,22,236,17,8,150,233,130
1,560,2851,2402,2698,119,2,30,227,78,11,458,238,107
1,561,2949,5131,2714,113,2,22,229,28,14,379,242,122
1,562,2596,150,1321,125,2,29,209,66,14,335,216,33
1,563,2939,4602,4080,134,2,29,222,26,8,306,223,45
1,564,2805,1902,2436,108,2,12,200,32,17,170,222,44
1,565,3074,3105,5353,130,1,29,221,4,9,42,225,52
1,566,2932,3578,2418,104,2,29,203,119,16,283,228,54
1,567,2868,3369,2468,112,1,23,192,33,20,95,209,29
1,568,2864,2741,2713,133,2,12,235,63,8,451,234,128
1,569,2946,4298,2352,158,2,30,216,35,14,170,195,352
1,570,3021,3847,4662,134,1,29,213,21,12,564,213,25
1,571,3018,3936,4569,114,2,29,208,22,14,631,225,49
1,572,2863,2869,2577,161,2,12,245,62,6,390,220,193
1,573,2978,5532,2688,147,2,30,241,61,6,524,228,156
1,574,2945,3561,2278,116,2,29,215,110,12,324,230,63
1,575,2618,458,1866,140,2,29,202,47,18,170,196,7
1,576,2968,5386,2557,127,2,30,232,51,9,365,236,120
1,577,2734,1645,2445,138,2,12,232,16,5,277,228,93
1,578,2728,1587,2416,114,2,12,220,19,11,277,236,83
1,579,2762,1972,2647,159,2,30,244,-3,5,30,220,190
1,580,2922,4843,3582,173,2,23,241,9,5,120,207,270
1,581,2926,5123,2375,121,2,19,218,9,11,90,229,61
1,582,2962,5549,2514,160,2,30,231,45,6,518,209,346
1,583,2624,1195,2374,145,2,30,245,22,27,60,215,183
1,584,2917,3413,2125,139,2,12,234,33,5,210,229,107
1,585,2644,509,1426,159,2,12,235,-4,3,85,214,345
1,586,2645,467,1368,145,2,12,230,-3,4,134,221,45
1,587,3024,4116,4161,127,1,29,204,26,16,297,210,24
1,588,2651,641,1783,119,2,12,208,4,14,242,220,40
1,589,2936,5773,2571,174,2,30,246,30,7,285,210,231
1,590,2813,2845,2313,112,5,29,230,12,14,60,243,127
1,591,2617,1307,2506,165,2,29,206,6,19,30,178,344
1,592,2952,4824,2022,173,2,29,240,33,5,212,206,281
1,593,2968,4735,1992,206,2,29,237,41,17,283,171,286
1,594,2992,4439,1919,172,2,12,246,79,6,458,211,228
1,595,2976,4173,1891,129,2,12,234,39,9,277,235,124
1,596,2796,2794,2323,132,5,29,235,0,9,0,235,131
1,597,2955,5660,2428,177,2,30,234,49,9,421,196,311
1,598,2917,3707,1907,149,1,12,247,0,13,30,227,175
1,599,2821,2889,2247,82,5,29,198,20,20,90,238,72
1,600,2794,2629,2408,147,2,30,247,29,20,124,224,179
1,601,2661,631,1499,169,2,23,241,4,4,67,210,266
1,602,2793,2810,2274,97,5,29,222,-2,17,30,247,119
1,603,2976,4779,1917,194,2,29,220,58,19,319,165,315
1,604,2807,2876,2215,81,5,29,214,11,21,85,251,115
1,605,3109,3469,4669,108,2,29,218,16,13,446,239,87
1,606,3109,3774,4310,134,1,29,224,42,7,362,224,53
1,607,2792,2856,2208,85,5,29,214,8,19,67,249,109
1,608,2775,2799,2244,103,5,29,225,-3,16,30,246,121
1,609,3113,3684,4380,141,1,29,213,23,13,376,207,14
1,610,2919,4830,3187,164,1,23,228,3,9,467,202,341
1,611,2757,2751,2259,120,5,29,232,0,12,0,240,129
1,612,2952,4604,3375,119,1,23,208,13,14,335,221,41
1,613,2764,2789,2216,100,5,29,216,7,15,42,242,91
1,614,2753,2771,2213,88,5,29,216,-3,19,60,248,109
1,615,2744,2742,2232,94,5,29,222,1,19,30,248,122
1,616,2736,2714,2252,109,5,29,231,0,18,0,244,138
1,617,2954,4308,1657,141,2,12,242,79,10,301,232,156
1,618,2662,2173,2588,93,2,16,225,8,23,30,248,138
1,619,2988,4298,3596,106,2,20,211,3,14,228,234,69
1,620,2965,4509,3383,105,2,29,212,6,14,361,235,72
1,621,2663,2214,2546,84,2,16,217,11,21,30,250,118
1,622,2600,277,1195,122,2,12,219,33,10,247,230,64
1,623,2942,4656,3211,99,1,23,208,3,16,499,236,71
1,624,2718,2719,2207,87,5,29,209,-2,18,30,244,90
1,625,2695,2608,2291,135,5,30,244,-1,19,30,231,168
1,626,2669,696,1559,151,2,12,233,17,3,342,219,31
1,627,2753,2813,2123,80,5,29,210,24,20,108,249,103
1,628,2721,2730,2185,88,5,29,213,13,18,42,247,101
1,629,2686,2592,2293,132,5,30,238,0,10,0,235,142
1,630,2676,2483,2352,141,5,16,235,0,5,0,228,119
1,631,2610,323,1256,141,2,12,237,13,6,272,230,135
1,632,2706,2714,2185,106,5,29,230,-1,18,60,245,137
1,633,2709,2125,2563,191,2,29,208,59,24,127,153,323
1,634,2676,883,1745,147,2,12,233,24,3,391,222,66
1,635,3201,2908,5058,129,1,29,225,59,8,331,229,70
1,636,2688,2644,2227,136,5,16,235,3,7,30,232,120
1,637,2685,2617,2241,155,5,16,234,4,2,30,217,11
1,638,2684,2630,2215,160,5,16,230,0,6,0,208,347
1,639,2714,2207,2479,184,2,29,202,45,25,127,153,329
1,640,2766,1813,2800,144,5,29,228,-3,5,85,220,38
1,641,2695,2778,2101,120,5,16,227,0,10,0,237,101
1,642,2690,2751,2123,144,5,16,227,0,6,0,219,35
1,643,2769,1832,2780,150,5,29,222,0,9,67,209,7
1,644,2795,3259,1740,76,2,29,215,23,24,153,252,126
1,645,2740,2239,2432,181,2,29,194,70,27,175,146,332
1,646,3009,5071,1631,177,2,30,246,42,7,446,207,238
1,647,2964,4607,1434,83,2,29,204,32,19,124,243,84
1,648,2783,2180,2467,181,2,29,188,114,30,255,138,332
1,649,2781,1987,2630,130,5,29,222,5,9,190,226,56
1,650,2775,1940,2673,137,5,29,223,0,8,134,221,40
1,651,2781,1871,2739,149,5,29,232,11,3,60,220,39
1,652,2593,335,1279,151,2,29,225,-5,8,85,211,7
1,653,3149,3438,4269,114,1,30,229,33,13,150,242,120
1,654,3044,4119,3538,160,1,29,231,20,5,342,209,345
1,655,2919,4914,2754,143,1,23,232,6,4,228,225,76
1,656,2786,2005,2609,123,5,29,216,10,11,182,226,52
1,657,2780,1959,2652,148,5,23,223,4,8,124,212,13
1,658,2780,1936,2674,160,5,23,224,4,9,95,203,350
1,659,2872,4336,1323,124,2,23,224,0,9,0,232,79
1,660,2796,2071,2546,153,5,29,234,20,2,240,218,27
1,661,2790,2024,2588,125,5,23,218,14,10,180,226,54
1,662,2769,1663,2869,119,2,29,227,12,11,95,238,107
1,663,2719,1290,2177,136,2,12,224,33,7,361,223,48
1,664,2763,2728,2032,147,2,29,192,66,23,201,177,357
1,665,3011,4341,3215,124,2,29,223,7,9,659,231,73
1,666,2955,4590,2967,112,1,29,214,42,13,481,232,65
1,667,3149,3282,4310,138,1,29,237,7,7,67,231,135
1,668,2808,4034,1230,127,2,23,231,0,9,0,235,112
1,669,2811,2145,2464,158,2,29,218,35,13,228,198,352
1,670,3205,2797,4817,140,1,39,229,63,5,570,224,60
1,671,2892,4337,1140,85,2,29,183,51,23,150,222,48
1,672,2922,5205,2218,197,2,29,236,6,14,283,179,293
1,673,2828,2556,2086,154,2,29,194,143,23,424,174,352
1,674,2598,582,1482,168,2,20,233,0,7,30,204,327
1,675,2972,4565,2880,161,1,23,223,7,10,402,201,348
1,676,2834,2647,2005,157,2,29,188,139,26,430,163,348
1,677,2810,1666,2620,120,2,29,209,64,14,300,222,42
1,678,2684,1107,2047,113,5,30,233,-1,17,30,243,141
1,679,2613,685,1626,133,2,20,219,4,9,42,221,39
1,680,2647,726,1299,162,2,29,241,18,2,323,216,234
1,681,2667,691,1293,124,2,29,227,13,9,541,234,95
1,682,2942,5232,2110,177,2,29,236,13,8,379,198,305
1,683,2971,4734,1131,168,2,29,217,18,15,85,187,340
1,684,2822,1758,2765,171,2,29,237,66,5,234,205,308
1,685,2661,1045,1996,119,5,29,216,-6,11,30,229,60
1,686,2687,792,1350,167,2,29,226,34,10,437,198,338
1,687,3103,3805,3589,128,1,29,227,-5,8,524,232,85
1,688,3034,4252,3131,86,2,29,186,16,22,531,224,50
1,689,2682,1110,2060,115,5,29,194,6,19,60,209,28
1,690,2876,2742,1894,165,2,29,201,181,22,532,171,343
1,691,2802,1718,2630,156,2,29,228,50,6,433,210,358
1,692,2958,4440,932,87,2,29,176,134,25,351,211,39
1,693,2890,2954,1723,131,2,29,205,182,16,430,208,20
1,694,2707,1242,2190,143,5,23,203,6,18,42,195,5
1,695,2706,1172,2123,134,5,29,194,14,21,108,192,9
1,696,2702,1149,2101,111,5,29,188,21,22,120,205,27
1,697,2686,1082,2036,106,2,29,184,36,23,95,205,29
1,698,2727,1332,2278,103,5,23,202,0,17,0,226,52
1,699,2720,1308,2255,114,5,23,201,0,17,30,217,36
1,700,2733,1350,2297,120,5,23,210,-1,13,30,222,44
1,701,2724,1302,2252,160,5,29,213,4,15,67,191,349
1,702,2619,819,1691,152,2,12,231,3,4,42,215,13
1,703,3195,2952,4401,116,1,23,221,53,11,366,235,83
1,704,3139,3599,3690,135,1,29,232,13,6,531,231,106
1,705,2929,2698,1911,112,2,29,204,65,16,591,222,44
1,706,2849,2115,2646,213,2,29,229,44,22,120,154,293
1,707,2733,1364,2315,139,5,23,232,-1,5,60,227,90
1,708,2803,3721,1124,177,2,29,210,56,20,182,170,333
1,709,2931,3018,1621,150,2,29,218,215,12,579,204,4
1,710,2871,2385,2271,105,2,29,215,47,14,228,238,82
1,711,2737,1406,2357,108,5,23,221,-5,13,30,241,99
1,712,2730,1383,2335,155,5,23,238,-9,1,60,220,135
1,713,2653,900,1722,173,2,29,224,43,13,190,190,332
1,714,2655,630,1652,135,2,29,212,45,13,741,211,21
1,715,2659,930,1749,173,2,29,224,43,13,201,190,332
1,716,2665,930,1728,154,2,29,222,32,10,190,206,0
1,717,2871,4173,792,28,2,29,174,97,32,218,249,92
1,718,2988,5467,1437,171,2,29,247,72,7,446,212,217
1,719,2920,3511,1265,203,2,29,202,186,29,433,133,316
1,720,2718,1142,2082,98,2,12,204,78,17,242,233,63
1,721,2682,812,1702,131,2,29,225,15,8,547,228,66
1,722,2662,543,1765,168,2,29,233,52,6,616,205,324
1,723,3096,4180,2984,114,2,29,208,26,14,242,225,49
1,724,2975,3282,1381,129,2,12,216,245,11,633,220,38
1,725,2653,424,1833,111,2,29,222,43,12,511,239,93
1,726,2876,3746,1074,203,2,29,210,121,26,295,142,314
1,727,2969,2930,1679,148,2,12,231,99,4,531,219,35
1,728,2662,481,1841,125,2,29,232,52,10,531,237,119
1,729,2919,5022,1841,133,2,19,232,3,7,85,232,108
1,730,2738,1506,2461,195,5,29,244,7,12,30,188,270
1,731,2673,1113,1800,106,2,20,183,11,23,30,204,27
1,732,2696,1167,1776,192,2,30,242,29,11,120,190,276
1,733,2694,866,1782,113,2,12,211,27,14,480,228,56
1,734,3024,4397,2584,101,2,29,203,6,17,67,229,56
1,735,2986,4805,644,142,2,30,246,17,18,234,228,174
1,736,2860,1964,2905,163,2,30,234,105,5,485,209,332
1,737,2690,800,1820,127,2,12,215,-20,11,495,221,40
1,738,2987,4629,547,139,2,29,245,43,17,390,230,169
1,739,2787,1767,2718,93,2,29,214,32,17,218,245,96
1,740,2934,3736,1044,216,2,29,221,171,25,418,141,299
1,741,2712,1146,1862,175,2,12,237,45,7,190,201,304
1,742,2954,3012,1608,137,2,12,242,51,13,390,233,160
1,743,2750,1676,2631,133,5,23,226,1,7,30,227,68
1,744,3044,4295,2589,105,2,29,206,-5,16,108,229,57
1,745,2719,812,1935,125,1,12,218,8,10,371,226,52
1,746,2764,1437,2372,131,2,12,227,32,7,323,229,76
1,747,3034,4325,2491,98,2,29,202,-9,17,212,231,61
1,748,2753,1398,2315,190,2,12,252,40,14,175,197,230
1,749,3109,3947,2962,144,1,29,225,-3,7,30,217,26
1,750,2936,4687,2012,107,2,29,221,20,13,300,242,100
1,751,2875,2506,2402,176,2,29,221,43,15,277,184,331
1,752,2878,4085,738,215,2,29,241,61,20,134,164,273
1,753,2856,2086,2905,108,2,30,211,36,14,371,233,66
1,754,2976,3599,1022,168,2,29,247,45,7,509,215,211
1,755,2747,1380,2182,152,2,12,228,22,6,150,214,9
1,756,2703,666,1813,134,1,12,223,1,8,319,223,47
1,757,3073,4133,2624,80,2,29,209,-12,20,216,248,99
1,758,2932,4860,342,123,2,30,226,16,9,124,235,93
1,759,2889,2605,2315,191,2,29,208,43,24,277,152,323
1,760,3146,3755,3099,124,1,29,225,33,9,192,233,85
1,761,2651,335,1559,125,2,12,221,3,9,127,229,64
1,762,2942,4552,2051,147,2,29,245,-45,12,323,229,170
1,763,2534,234,1395,151,2,9,237,13,2,247,221,108
1,764,2774,1691,2621,151,2,12,227,39,7,306,213,10
1,765,2732,1566,2455,132,2,20,220,0,9,0,222,43
1,766,2916,4975,1507,185,2,30,251,7,12,67,202,228
1,767,2744,1531,2334,95,2,12,221,13,18,42,248,118
1,768,2711,845,1803,153,1,12,243,9,6,108,224,171
1,769,3021,4134,2493,130,1,29,225,26,8,201,228,68
1,770,3032,5328,671,109,2,30,219,71,12,277,238,87
1,771,2904,4975,256,71,2,30,176,9,26,30,224,53
1,772,2866,2335,2730,138,2,29,235,46,6,242,230,122
1,773,2539,446,1208,146,2,9,226,-3,6,120,217,24
1,774,2895,4236,514,154,1,29,215,10,13,60,198,357
1,775,2903,2766,2219,135,2,29,239,42,10,443,234,146
1,776,3086,3684,2970,127,1,29,233,36,10,319,237,123
1,777,3083,3776,2850,143,1,29,229,49,5,256,221,45
1,778,2924,3095,1855,152,2,29,227,50,6,255,213,9
1,779,2740,1442,2151,107,2,12,207,10,15,162,229,56
1,780,3109,3599,3031,103,1,29,206,55,16,319,231,60
1,781,2935,4198,457,143,2,29,207,22,16,67,199,7
1,782,2914,2989,1995,143,2,29,234,41,4,391,226,104
1,783,2686,616,1383,150,1,12,234,0,2,0,220,45
1,784,2564,680,1052,106,2,9,199,21,18,67,221,44
1,785,3010,5519,760,173,2,30,253,159,16,484,211,203
1,786,2753,1897,2791,137,2,12,234,-3,6,90,230,111
1,787,2719,1194,1848,154,1,12,230,-3,5,67,214,6
1,788,2699,834,1510,154,1,12,236,4,1,60,219,45
1,789,2925,3066,1948,138,2,29,231,51,5,424,227,82
1,790,2821,2134,3013,110,1,12,223,60,13,242,241,102
1,791,2754,1588,2148,115,2,12,225,19,11,85,239,101
1,792,2693,828,1383,149,2,12,217,0,12,120,205,5
1,793,2674,626,1116,162,2,12,229,-2,7,234,206,344
1,794,3178,3209,3398,137,1,29,230,46,6,306,228,83
1,795,2826,2174,2970,109,1,12,216,55,13,234,236,76
1,796,2725,1490,2026,128,1,20,229,0,8,0,233,95
1,797,2961,3636,1218,77,2,29,206,47,20,150,248,97
1,798,2939,3234,1812,129,2,29,228,57,7,342,231,88
1,799,2761,2117,3019,156,2,12,247,4,10,42,223,181
1,800,2764,1816,2307,144,2,12,239,20,6,175,229,148
1,801,2971,4671,258,190,2,29,213,158,22,361,160,322
1,802,2992,4095,589,157,1,29,226,0,8,67,207,355
1,803,2525,706,916,133,1,16,228,-8,7,67,229,80
1,804,2750,2154,2976,144,2,20,231,0,4,0,223,60
1,805,2742,1597,2033,161,1,20,229,2,7,30,206,345
1,806,2695,819,1104,148,2,12,225,1,7,285,214,15
1,807,2993,4663,175,162,2,29,225,16,10,300,201,346
1,808,2972,4200,2112,150,2,24,209,20,16,210,195,0
1,809,2931,3078,2093,128,2,29,209,50,14,391,215,30
1,810,2868,2616,2470,157,2,29,240,14,2,108,219,188
1,811,2976,5365,900,166,2,30,241,95,3,212,213,252
1,812,2926,3055,2093,116,2,29,217,45,12,324,232,67
1,813,2853,2755,2329,183,1,29,238,9,9,42,195,293
1,814,2719,1092,1302,123,2,23,233,-10,11,277,239,126
1,815,2624,911,655,105,2,9,223,14,14,127,244,109
1,816,2985,4375,1900,123,2,30,226,53,9,295,234,90
1,817,2909,4759,1499,119,2,30,221,6,10,120,233,77
1,818,2911,5485,811,60,2,30,207,52,30,108,252,130
1,819,2780,2335,2952,153,2,23,213,13,14,85,197,357
1,820,2854,5493,703,164,2,20,230,0,7,0,205,338
1,821,2856,5468,684,150,2,20,214,0,14,0,200,2
1,822,2997,4248,573,168,1,23,236,1,5,30,206,315
1,823,3152,2928,3526,126,1,39,222,13,9,120,229,65
1,824,2945,4542,1717,118,2,30,220,42,10,175,233,76
1,825,2821,2496,2704,108,1,23,211,-4,14,30,232,63
1,826,3002,4690,120,153,2,20,241,22,4,258,223,166
1,827,3030,4414,408,106,1,30,215,22,14,85,238,81
1,828,3041,3971,2308,115,2,30,230,76,13,323,242,125
1,829,2878,5493,872,170,2,29,208,15,20,30,175,339
1,830,2770,1528,1652,120,2,12,214,7,12,120,226,51
1,831,2733,1092,900,98,2,12,214,20,15,582,242,89
1,832,3159,2881,3518,106,1,29,209,20,15,150,231,62
1,833,3123,3544,2758,113,1,30,222,33,12,342,238,94
1,834,2673,1084,553,106,2,29,211,56,14,240,234,69
1,835,2787,1964,2136,125,1,12,228,2,9,30,235,99
1,836,2544,1020,531,132,2,9,229,-16,7,247,230,86
1,837,3162,2871,3501,126,2,29,219,23,10,190,226,55
1,838,2998,4140,2117,105,2,30,231,39,24,124,242,151
1,839,2972,4242,920,139,2,23,224,16,7,90,220,37
1,840,2859,2881,2250,138,1,30,234,-1,5,42,230,113
1,841,2851,2599,2771,110,2,29,201,37,17,255,221,43
1,842,2601,1243,342,124,2,22,216,-18,11,162,224,48
1,843,2814,1829,1884,152,2,12,223,48,9,201,209,5
1,844,3025,4437,726,129,2,29,229,17,7,234,232,96
1,845,2955,4224,2039,149,2,30,214,3,13,42,201,3
1,846,2869,2898,2310,180,1,29,222,13,15,120,181,325
1,847,3067,3491,2771,127,1,30,235,43,11,242,237,133
1,848,2905,4859,1490,165,2,29,241,11,3,95,214,248
1,849,3001,3929,1371,150,2,29,228,43,6,323,215,17
1,850,2712,1351,560,115,2,23,217,88,12,391,233,72
1,851,3050,3538,2719,122,1,30,221,26,10,124,231,72
1,852,2882,5639,1040,133,2,23,219,0,10,0,220,37
1,853,2962,3840,1320,125,2,30,230,4,9,150,236,108
1,854,2762,1529,900,156,2,23,225,1,9,658,207,357
1,855,3041,3476,2781,129,1,30,238,4,12,60,237,144
1,856,2984,3967,1245,124,2,30,234,26,11,153,238,132
1,857,3090,3270,2986,115,1,30,231,46,14,124,242,131
1,858,3008,3719,2549,153,1,30,209,7,16,42,192,356
1,859,2900,5655,1116,97,2,30,205,6,17,42,234,66
1,860,3014,5432,834,205,2,29,253,115,21,285,180,234
1,861,2898,4919,1552,179,5,23,245,6,7,30,204,254
1,862,2898,4948,1533,147,5,23,236,4,3,60,224,114
1,863,2834,1897,1561,124,2,23,207,36,15,247,216,32
1,864,2780,1616,902,139,2,12,233,21,5,582,228,96
1,865,2896,4911,1575,179,5,23,242,5,7,30,201,276
1,866,2898,4941,1556,158,5,23,233,6,3,60,214,352
1,867,2838,2379,2252,182,1,29,225,22,14,85,183,322
1,868,2802,1699,1084,115,2,12,223,18,11,540,237,91
1,869,2891,4875,1617,182,5,23,239,0,8,0,197,292
1,870,2902,4963,1560,159,5,23,235,4,3,67,213,342
1,871,2853,2109,1834,132,2,12,219,55,10,350,221,39
1,872,3025,5307,1396,164,2,29,251,112,15,342,217,194
1,873,2960,3479,1663,82,2,30,211,41,20,150,249,104
1,874,2932,3432,1734,104,2,30,223,19,15,85,245,113
1,875,2896,4803,1702,159,5,23,227,3,8,30,206,351
1,876,2905,4979,1590,158,5,23,226,-3,8,42,206,353
